x,S_mean,S_lo,S_hi
-11.171256577992487,5.606967722304651,3.830851088025447,7.444382118205176
-11.164879612708303,8.864093917832225,6.89524021390647,10.871403018502289
-11.158502647424118,9.48837035051121,7.575130820816165,11.617690285625264
-11.152125682139934,7.367623924616427,5.645829323943092,9.213201436599844
-11.145748716855751,3.571023807538361,1.879626487909551,5.278586401940497
-11.139371751571566,-0.248250544239404,-1.8549856809743839,1.3123799072990932
-11.132994786287382,-2.6892520021955004,-4.3774990595336005,-1.2128508847439436
-11.126617821003197,-3.2225071759470754,-4.769404057949891,-1.6206818203099178
-11.120240855719013,-2.3052387041856193,-3.828831290997225,-0.5878584959767804
-11.11386389043483,-1.003487271640682,-2.730127931268279,0.9036702007426154
-11.107486925150646,-0.3778949317199269,-2.2614936051625967,1.6502911861519283
-11.101109959866461,-0.9631810146948133,-3.0145815659925175,1.2800860138371635
-11.094732994582277,-2.568451087232558,-4.707439721924287,-0.05456488566924912
-11.088356029298092,-4.4367961130766185,-6.7701057528441595,-1.7401775433107316
-11.08197906401391,-5.639062897331143,-8.003232901923953,-2.92889396576218
-11.075602098729725,-5.502801868059975,-8.012883864525707,-2.594014307519439
-11.06922513344554,-3.8946007503343325,-6.6394293774822915,-0.969598704834495
-11.062848168161356,-1.251078356154964,-4.048514217591157,1.517412368087544
-11.056471202877171,1.6386945177515175,-1.233998315419001,4.30598300327647
-11.050094237592988,3.986236467227254,1.0959745534513328,6.439864244742078
-11.043717272308804,5.310926614076595,2.4828300835422157,7.68952700462283
-11.03734030702462,5.545786049789512,3.233661808097194,7.771943966513977
-11.030963341740435,4.910668078154633,3.033150518849692,6.819728623727492
-11.024586376456252,3.671404003064865,1.8934862893558324,5.381549385154922
-11.018209411172068,1.9688714083606507,0.25477104176192217,3.6641576675954033
-11.011832445887883,-0.16732495271860168,-1.9568305033577598,1.6094050208293456
-11.005455480603699,-2.6534448251564067,-4.481910986646238,-0.733448949346353
-10.999078515319514,-5.179633848408124,-7.115812087624479,-3.2741351286908107
-10.992701550035331,-7.178358856981834,-9.152615312904777,-5.289241095472575
-10.986324584751147,-7.984796915300373,-9.817146766707493,-6.180332877850936
-10.979947619466962,-7.121238724849156,-9.025320039825361,-5.075250862150633
-10.973570654182778,-4.565021146216133,-6.761540165361692,-2.3544293557973406
-10.967193688898593,-0.8625917087396253,-3.447374857749144,1.5586911978881004
-10.96081672361441,2.983137084968728,-0.08685857492697308,5.8956104313573165
-10.954439758330226,5.8333738758164975,2.2490665262480998,9.235897593230908
-10.948062793046041,6.83643033618147,2.91517112521859,10.633847964799518
-10.941685827761857,5.788898712363774,1.9318544729022953,9.65042450210967
-10.935308862477672,3.2646267154483577,-0.3159575655781227,7.111735787908322
-10.92893189719349,0.41303711338154875,-2.6639799822740127,4.038340734154261
-10.922554931909305,-1.5242957854780852,-4.191114304856955,1.6772242061518108
-10.91617796662512,-1.7710036037905974,-4.2259295727911335,1.150871239258397
-10.909801001340936,-0.37261486413432543,-2.884923940672195,2.246535448946168
-10.903424036056752,1.8346449037468116,-0.368603467130555,4.227660152501202
-10.897047070772569,3.6318413396518117,1.793967424059045,5.946833908901282
-10.890670105488384,4.001595147172751,2.217242679885267,5.906546076541746
-10.8842931402042,2.6101083222232306,0.909534474720868,4.377182307158051
-10.877916174920015,-0.03484043750543531,-1.743001492910487,1.730789483728919
-10.87153920963583,-2.8209522923052734,-4.606100467668184,-0.9755916342425558
-10.865162244351648,-4.55304275090929,-6.578758795036592,-2.39514681542405
-10.858785279067463,-4.509360529184141,-6.830207944758032,-2.2091902861969737
-10.852408313783279,-2.759919766094315,-5.485787425508805,-0.07331091019545134
-10.846031348499094,-0.098550976544341,-3.617621229976921,3.019629514898197
-10.83965438321491,2.3519118696468464,-1.683372638089607,5.784577934635382
-10.833277417930727,3.6420144697047903,-0.6216055725790987,7.724889936742336
-10.826900452646543,3.36765459943353,-0.950458004035784,7.908555191114995
-10.820523487362358,1.7770063992275706,-2.3609421065080936,6.404483577170663
-10.814146522078174,-0.38963279979071086,-4.094342287704421,3.724037980180593
-10.807769556793989,-2.236034113895171,-5.542818912460515,1.0166299672659975
-10.801392591509806,-3.0841584021611994,-5.889257625672859,-0.23187986559407772
-10.795015626225622,-2.7363568300980607,-4.889812832274044,-0.28003403615047123
-10.788638660941437,-1.513609212233503,-3.701431085907317,0.665448087623333
-10.782261695657253,-0.058087379737304094,-2.105546418909452,1.9845515861142213
-10.775884730373068,0.9875163045667585,-0.8732448234364297,2.8609738359309103
-10.769507765088886,1.2461558235537855,-0.66435659024298,3.037609296160751
-10.763130799804701,0.6887880834825245,-1.2019693950709918,2.526623530976321
-10.756753834520516,-0.46613328026374795,-2.3608225651612007,1.3255473944372513
-10.750376869236332,-1.9218168827834519,-3.8920870025250776,0.09702994548304399
-10.743999903952147,-3.4132287515195485,-5.736931462459693,-1.0047409180039906
-10.737622938667965,-4.7141346864375535,-7.424207160869317,-1.8717801248074786
-10.73124597338378,-5.596769516947445,-8.75660674527287,-2.354856408239287
-10.724869008099596,-5.829996573088241,-9.132627950454491,-1.9965676813555067
-10.718492042815411,-5.247092510210713,-8.838655077823386,-1.000226416240897
-10.712115077531227,-3.8359731482174486,-7.334442433530361,0.6563439462018448
-10.705738112247044,-1.7775026294896021,-5.495555806347413,2.6555216244772626
-10.69936114696286,0.6000408388362061,-3.2655344673363333,5.031144016857874
-10.692984181678675,2.9177148815916647,-1.090123168147031,7.04485518445299
-10.68660721639449,4.834443705869479,0.9479021326519124,8.573668931456139
