dt,bin,x_center,n,w_sum,median_dx,mad_dx,sigma_dx,var_mad_dx,D_mad,median_lo,median_hi,sigma_lo,sigma_hi,var_mad_lo,var_mad_hi
4,1,-13.146295375085534,15997,23803.440375998187,0.927507898063773,0.4581453658262707,0.6792463193740289,0.4613755623831653,0.05767194529789566,0.9125131503246102,0.9409656704972129,0.6503161625198508,0.6942270119006023,0.42291111123454506,0.48195130220858656
4,2,-12.786623472205322,13410,18818.70042053686,0.6554483622437886,0.4497139758658246,0.6667459406186715,0.4445501493314771,0.055568768666434634,0.6483099488938091,0.6943952067861493,0.6291112732102514,0.678295172115265,0.3957816178025645,0.46008518448402846
4,3,-12.548572074567469,18313,24424.80628559232,0.4129818303744521,0.4054651080092171,0.6011425691344652,0.3613723884255852,0.04517154855319815,0.4102903941636135,0.4367020738140184,0.5877586428589098,0.6213525088583142,0.34546051841481656,0.3860790340249389
4,4,-12.381158364216292,11717,14605.833414520315,0.3440328709223479,0.448151202786402,0.6644289732511196,0.441465860495537,0.055183232561942124,0.33603101615341463,0.3711954473744097,0.6368181550786941,0.6845803442929385,0.4055375105911081,0.4686502477922382
4,5,-12.233950616952855,14704,19313.092002153666,0.2441830548159398,0.4112779354655717,0.6097606671212565,0.37180807116815984,0.04647600889601998,0.22922374445583932,0.2490619631575636,0.5977787888711491,0.6306334015082223,0.35733948042425784,0.3976984870978308
4,6,-12.114237363305088,14712,17983.903045865605,0.0924155595415303,0.44958868162765425,0.6665601793811602,0.44430247273664447,0.05553780909208056,0.08156798150324095,0.1060867706057901,0.6518469004474257,0.6895140063063437,0.4249047266327502,0.4754296216247108
4,7,-11.988858503197983,11748,13320.947346237235,0.0475598733071791,0.3849522232806776,0.5707301662359325,0.3257329226516952,0.0407166153314619,0.0362419291929345,0.0660074331019817,0.5519459150984755,0.5931892244446241,0.3046443130868807,0.35187350603321776
4,8,-11.874364012717782,13692,14542.704357016679,-0.0334802532843401,0.39157833937428416,0.5805540459563137,0.33704300027624556,0.042130375034530695,-0.0552345803488592,-0.0111068660860258,0.5616724105829233,0.6128867078903428,0.31547589681003196,0.3756301167086624
4,9,-11.73468620197812,13757,15910.466497549263,-0.2898234629619711,0.4336947465279283,0.6429958312023064,0.4134436389435449,0.051680454867943114,-0.3106337889526536,-0.2810431954095279,0.6254523022905214,0.6627009610604988,0.3911906944465658,0.4391725659509375
4,10,-11.61902870462901,10982,10841.622676175477,-0.2387793958158344,0.4431251933458462,0.6569774116545516,0.43161931942431414,0.05395241492803927,-0.2733393604668848,-0.21243584725710854,0.6121999105677254,0.6714725970144192,0.37478886045086274,0.4508754485412886
4,11,-11.48435843827254,12551,11908.575369283928,-0.415696186151461,0.4453070617574646,0.660212249761617,0.4358802147352957,0.05448502684191196,-0.4412941122636109,-0.3944285619165359,0.641281273642793,0.6890584397322042,0.4112420162306501,0.4748018626799834
4,12,-11.338346590756554,13397,12403.478531593631,-0.4922901486408992,0.481910089856422,0.7144798992211312,0.5104815263910378,0.06381019079887973,-0.5119271950505315,-0.4692522319730265,0.6957386464111226,0.738801953339802,0.48405239310568093,0.5458283265785884
4,13,-11.18754152526221,11501,9686.575787749956,-0.5850860161268763,0.5176788928356935,0.7675107265181991,0.5890727153204938,0.07363408941506172,-0.6130932681909815,-0.5578217497466103,0.7403800032545191,0.792494994199891,0.5481626816128597,0.6280564567674737
4,14,-11.037375796013333,13224,11386.456114112043,-0.4163009241097946,0.6010443470431444,0.8911083489261657,0.7940740895259172,0.09925926119073965,-0.4231788732375737,-0.40869411189035665,0.8617712439783946,0.9344737115208913,0.7426496769480696,0.8732414024170971
4,15,-10.874164934233528,11995,8949.285693145091,-0.5495761650508832,0.5723006125812925,0.8484928882130243,0.7199401813480797,0.08999252266850996,-0.5867287647152223,-0.5114044829980724,0.8249666417628353,0.8782761212659519,0.6805699625947524,0.7713697388637905
4,16,-10.689988454785368,13057,9771.600498909635,-0.5647241512461143,0.5657554861087277,0.8387890837047997,0.7035671269423374,0.08794589086779217,-0.5988993383411643,-0.5397468771889657,0.8070892344168591,0.8670689946032263,0.6513956141643833,0.7518086786992393
4,17,-10.492253776540656,13143,8796.527698245694,-0.5952589315728574,0.5645057815258578,0.8369362716902368,0.7004623228707538,0.08755779035884423,-0.6228595649439423,-0.5531046070332521,0.8134191108759398,0.8601102534495464,0.661650933921368,0.7397913475748829
4,18,-10.228808617443397,13245,7473.784658688151,-0.6681848700846711,0.565438305379967,0.838318831556339,0.7027784633419855,0.08784730791774818,-0.7039829965619013,-0.6394444754334856,0.8190111143057429,0.8697231677345066,0.6707792101689144,0.7564184282600507
4,19,-9.863253060766118,13351,5944.976916031216,-0.7476338716504145,0.6009985849016815,0.8910405019752329,0.7939531761602749,0.09924414702003437,-0.7757483110620296,-0.7111492216547702,0.849039657920781,0.9294677020715603,0.7208683483522728,0.8639102684397117
4,20,-9.112280467252912,13275,3794.7009476415687,-0.4077824338472524,0.5155600929639766,0.7643693938283918,0.5842605702215831,0.07303257127769788,-0.4282260308883625,-0.38326267808087,0.7410114856744042,0.7867915925271224,0.5490980473773911,0.6190410100883965
5,1,-13.148014173344984,10607,15055.717475854977,1.12326825630978,0.3492143452139054,0.5177451882141361,0.2680600799188912,0.02680600799188912,1.1073053339842822,1.1470120504144865,0.4968080450699048,0.5482695192195187,0.24682041634391716,0.3006101803577958
5,2,-12.809196645076916,7881,10706.770005527516,0.8302847125064403,0.3678943759196827,0.5454402017385216,0.2975050136725591,0.029750501367255912,0.8089639267957409,0.8421847671867514,0.5296366717344714,0.5769720542910732,0.2805150040459682,0.3328973261736311
5,3,-12.575003082884432,6081,7811.325599862372,0.662482135634848,0.3436849528904897,0.50954731115544,0.25963846230573884,0.025963846230573885,0.6469904864973284,0.6780306090930601,0.48965070322670234,0.5359805783770479,0.23975788097652945,0.2872764643673284
5,4,-12.403731537090604,4826,6004.627224823145,0.5291155820327855,0.3627619369832349,0.537830847771344,0.28926202081444263,0.028926202081444263,0.4890531659765642,0.549567030204388,0.5185928936462766,0.5830845603795733,0.26893884420005837,0.33998760455304033
5,5,-12.29061495959437,6454,8065.581204232771,0.3113412580089179,0.3465735902124329,0.513830004848953,0.2640212738830751,0.026402127388307512,0.252147612275845,0.3113412580089179,0.43852040775821854,0.5142779396953724,0.19230550648403827,0.2644817992573171
5,6,-12.12748069480406,4778,5145.683241447095,0.3159085454345813,0.3788428507852223,0.5616724105741705,0.31547589680019955,0.03154758968001996,0.280492233698272,0.331457018892852,0.5351048687844229,0.5868470356895588,0.28633724054534,0.3443894432976223
5,7,-12.007958055122929,5837,6752.148933285973,-0.0131426848740616,0.3316919853319557,0.4917665374531575,0.24183432735866778,0.02418343273586678,-0.0365082619340384,0.0226853837990343,0.4746190965269167,0.5340399299697816,0.22526329441408902,0.2851986468021292
5,8,-11.892905913422098,5717,6071.235031038489,-0.0357192331135038,0.4046760792092226,0.5999727550355934,0.3599673067850002,0.035996730678500025,-0.0941238500250456,-0.031106676022564398,0.5142779396953725,0.6013777349832686,0.2644817992573172,0.3616552301695995
5,9,-11.729767680024546,4150,3607.973994733733,-0.0758004099951428,0.358008116327726,0.5307828332674865,0.28173041609146043,0.028173041609146042,-0.1218258231741504,-0.039452736215581076,0.5145510446270825,0.5784633920034283,0.2647627775268218,0.3346204470627618
