x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-10.40774121710394,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.20959059682027026,0.2355798430227419,0.23013231504756354,0.47187541575118364
-10.398518348994914,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.20778153604213023,0.2351409693038105,0.2296345815749953,0.4666039045464811
-10.38929548088589,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.20597247526399065,0.23468799406565022,0.2291259713281821,0.46132527673565643
-10.380072612776864,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.20416341448585063,0.2342204926977288,0.22860619023117035,0.45603995829096744
-10.37084974466784,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.2023543537077115,0.23373802971431512,0.22807493521336467,0.4507483846850132
-10.361626876558814,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.20054529292957146,0.23324015860652753,0.22753189392726378,0.4454510007973148
-10.35240400844979,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.19873623215143188,0.23272642170224458,0.22697674445882707,0.44014826081044045
-10.343181140340764,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.19692717137329185,0.23219635003479938,0.22640915503048312,0.4348406280955294
-10.33395827223174,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.19511811059515227,0.23164946322144098,0.225828783696824,0.4295285750871438
-10.324735404122714,1,TT,w_clone,0.999,22538,0.02,0.98,500,0.1933090498170127,0.2310852693525964,0.22523527803305426,0.4242125831473422
