rep,model,intercept,slope,xstar,sse,tau
294,hinge_plateau_smooth,-5.096434345486167,-0.49965701845112614,-9.865421341279307,74.8387058867476,2.001372867932235
295,hinge_plateau_smooth,-4.952595993941946,-0.48650655005905397,-9.828911366219463,72.66608560316416,2.055470784265117
296,hinge_plateau_smooth,-4.958908935944854,-0.48780402413014984,-9.82557684264193,84.13343935641986,2.0500035885993273
297,hinge_plateau_smooth,-5.129845146665804,-0.5033319052035211,-9.866838957467646,82.59340762770785,1.986760604010692
298,hinge_plateau_smooth,-5.063007752342834,-0.49699380511944546,-9.868758330123631,89.44916147422445,2.0120975144944997
299,hinge_plateau_smooth,-5.19069269704581,-0.5090796245893295,-9.867002696719078,64.58360048380729,1.9643292555790108
300,hinge_plateau_smooth,-5.264632279881662,-0.5154818124999092,-9.912510168270042,103.22319133456526,1.9399326528133836
301,hinge_plateau_smooth,-5.035512743168118,-0.49494049361282283,-9.824620511871048,66.71516937896325,2.0204449078322337
302,hinge_plateau_smooth,-4.9319738325139415,-0.48515238353159124,-9.816783954780528,89.64530111522808,2.061208053273192
303,hinge_plateau_smooth,-5.060073891896334,-0.4964643173748842,-9.865271486040644,76.11095091037927,2.0142434511459397
304,hinge_plateau_smooth,-4.913964952961358,-0.4831544139414166,-9.819277240990255,61.587932381677035,2.069731686485745
305,hinge_plateau_smooth,-5.023736956761102,-0.49375428397905463,-9.825668211187754,64.02602818360553,2.0252988833660845
306,hinge_plateau_smooth,-4.943281252600792,-0.48611907753813083,-9.825054480959192,55.953439557875264,2.0571091450768266
