subject,time,replica,pair_id,threshold_quantile,xmin_threshold,n_total,n_tail,tail_fraction,pl_alpha_hat,pl_gamma_hat,pl_loglik,pl_mean_loglik_per_clonotype,pl_ks,tln_loglik,tln_mean_loglik_per_clonotype,tln_mu,tln_sigma,delta_loglik_pl_minus_tln,mean_delta_loglik_pl_minus_tln,pl_better
5,5,2,5_5,0.75,1.373095902166917e-05,66213,19963,0.30149668494102366,3.1106146745478402,3.1106146745478402,208993.4672092289,10.469041086471417,0.18444121625006263,202357.2797063491,10.136616726261037,-10.72206186645582,0.5351307963100701,6636.187502879795,0.33242436021037897,True
5,5,2,5_5,0.8,1.716369877708646e-05,66213,13377,0.20202981287662544,3.181738525195017,3.181738525195017,137709.3381640347,10.294485920911617,0.1684981684981685,132810.97946814928,9.928308250590511,-10.51436387331414,0.5430580276658612,4898.3586958854285,0.36617767032110554,True
5,5,2,5_5,0.85,1.8880068654795108e-05,66213,11123,0.16798815942488635,3.193360526986736,3.193360526986736,113531.54020224206,10.20691721677983,0.1569720399172885,109304.63361933384,9.826902240342879,-10.421482361865351,0.5508860830730614,4226.906582908225,0.3800149764369527,True
5,5,2,5_5,0.9,2.4029178287921047e-05,66213,6732,0.10167187712382765,3.1539942976035036,3.1539942976035036,66911.44739443678,9.939311853006057,0.14215686274509803,64163.848027233325,9.531171721217072,-10.1719879216275,0.5837847546246282,2747.599367203453,0.4081401317889859,True
5,5,2,5_5,0.95,3.261102767646428e-05,66213,3416,0.0515910772808965,2.965023749741496,2.965023749741496,32443.339362178027,9.497464684478345,0.1132903981264637,31031.650966355046,9.08420695736389,-9.821960352847718,0.6446458908412854,1411.688395822981,0.4132577271144558,True
5,6,1,5_6,0.7,1.8838156686368238e-05,39669,12983,0.3272832690514003,3.2758067914708655,3.2758067914708655,133238.7664339469,10.262556145262797,0.38057459755064316,126901.65722217745,9.774447910512013,-10.440221522113958,0.6185710977251636,6337.10921176945,0.48810823475078563,True
5,6,1,5_6,0.75,1.8838156686368238e-05,39669,12983,0.3272832690514003,3.2758067914708655,3.2758067914708655,133238.7664339469,10.262556145262797,0.38057459755064316,126901.65722217745,9.774447910512013,-10.440221522113958,0.6185710977251636,6337.10921176945,0.48810823475078563,True
5,6,1,5_6,0.8,2.3547695857960297e-05,39669,8042,0.20272757064710478,3.056635666314342,3.056635666314342,79546.02010360706,9.891323066849921,0.32031832877393684,75890.864586947,9.436814795690998,-10.170251590819195,0.6528503611301124,3655.155516660059,0.45450827115892306,True
5,6,1,5_6,0.85,2.3547695857960297e-05,39669,8042,0.20272757064710478,3.056635666314342,3.056635666314342,79546.02010360706,9.891323066849921,0.32031832877393684,75890.864586947,9.436814795690998,-10.170251590819195,0.6528503611301124,3655.155516660059,0.45450827115892306,True
5,6,1,5_6,0.9,3.296677420114442e-05,39669,4041,0.10186795734704682,2.764030198308821,2.764030198308821,37665.06064914334,9.320727703326737,0.21950012373174957,36065.044991417446,8.924782229996893,-9.753126626665985,0.7006791419378808,1600.0156577258967,0.3959454733298433,True
5,6,1,5_6,0.95,4.7095391715920594e-05,39669,2170,0.054702664549144166,2.6241949667816,2.6241949667816,19166.867987994803,8.83265805898378,0.14055299539170507,18346.866319605997,8.454777105809216,-9.347645771013184,0.7418808768023403,820.0016683888061,0.37788095317456505,True
5,6,2,5_6,0.7,1.8950161076369148e-05,41514,12825,0.3089319265789854,3.314121004162672,3.314121004162672,131848.67608914367,10.280598525469292,0.38580896686159843,125573.2195112604,9.791284172417965,-10.44156860585987,0.6093631304441741,6275.456577883277,0.4893143530513276,True
5,6,2,5_6,0.75,1.8950161076369148e-05,41514,12825,0.3089319265789854,3.314121004162672,3.314121004162672,131848.67608914367,10.280598525469292,0.38580896686159843,125573.2195112604,9.791284172417965,-10.44156860585987,0.6093631304441741,6275.456577883277,0.4893143530513276,True
5,6,2,5_6,0.8,1.8950161076369148e-05,41514,12825,0.3089319265789854,3.314121004162672,3.314121004162672,131848.67608914367,10.280598525469292,0.38580896686159843,125573.2195112604,9.791284172417965,-10.44156860585987,0.6093631304441741,6275.456577883277,0.4893143530513276,True
5,6,2,5_6,0.85,2.3687701345461435e-05,41514,7877,0.18974321915498385,3.0814619536021017,3.0814619536021017,78007.45544114325,9.903193530677067,0.3220769328424527,74444.18581076738,9.45082973349846,-10.170123021547168,0.643114444766028,3563.269630375871,0.452363797178605,True
5,6,2,5_6,0.9,2.8425241614553722e-05,41514,5340,0.12863130510189333,2.8998405256467663,2.8998405256467663,51176.6536102183,9.583642998168221,0.25767790262172285,48953.65400493344,9.167350937253454,-9.941873049388597,0.6695842542249069,2222.9996052848583,0.41629206091476745,True
5,6,2,5_6,0.95,4.737540269092287e-05,41514,2128,0.05125981596569832,2.6832995643829545,2.6832995643829545,18905.34770091674,8.884091964716513,0.15037593984962405,18066.248004076435,8.48977819740434,-9.363336071061177,0.7327032761483071,839.0996968403051,0.39431376731217344,True
6,1,1,6_1,0.7,2.5019807347483425e-05,26850,12227,0.45538175046554935,3.696289830033386,3.696289830033386,124921.29575420084,10.216839433565129,0.5134538316839781,117552.79611734767,9.614197768655243,-10.224962742571595,0.6125857423123583,7368.499636853172,0.6026416649098857,True
6,1,1,6_1,0.75,2.5019807347483425e-05,26850,12227,0.45538175046554935,3.696289830033386,3.696289830033386,124921.29575420084,10.216839433565129,0.5134538316839781,117552.79611734767,9.614197768655243,-10.224962742571595,0.6125857423123583,7368.499636853172,0.6026416649098857,True
6,1,1,6_1,0.8,3.33597431299779e-05,26850,5949,0.22156424581005588,3.1070868822438285,3.1070868822438285,56984.74624003557,9.578878171127176,0.3978819969742814,53958.79103439672,9.070228783727806,-9.833571802108365,0.6877109054008416,3025.9552056388493,0.5086493873993695,True
6,1,1,6_1,0.85,3.33597431299779e-05,26850,5949,0.22156424581005588,3.1070868822438285,3.1070868822438285,56984.74624003557,9.578878171127176,0.3978819969742814,53958.79103439672,9.070228783727806,-9.833571802108365,0.6877109054008416,3025.9552056388493,0.5086493873993695,True
6,1,1,6_1,0.9,4.169967891247237e-05,26850,3582,0.1334078212290503,2.7697374571020923,2.7697374571020923,32563.219700965616,9.090792769672143,0.30234505862646566,31020.35762996322,8.660066340023233,-9.519961563409138,0.7336906917114424,1542.862071002397,0.4307264296489104,True
6,1,1,6_1,0.95,6.67194862599558e-05,26850,1581,0.05888268156424581,2.4957302012351956,2.4957302012351956,13199.861083994125,8.349058244145557,0.1657179000632511,12638.189601197017,7.993794814166361,-8.946443727625622,0.7802769739542418,561.6714827971082,0.3552634299791956,True
6,1,2,6_1,0.7,3.02614590058102e-05,22208,9816,0.4420028818443804,3.602365861608278,3.602365861608278,97941.99537522835,9.977790889896939,0.5078443357783211,92140.95387271728,9.386812741719364,-10.021369911847676,0.6245444851652072,5801.041502511071,0.5909781481775744,True
6,1,2,6_1,0.75,3.02614590058102e-05,22208,9816,0.4420028818443804,3.602365861608278,3.602365861608278,97941.99537522835,9.977790889896939,0.5078443357783211,92140.95387271728,9.386812741719364,-10.021369911847676,0.6245444851652072,5801.041502511071,0.5909781481775744,True
6,1,2,6_1,0.8,4.034861200774693e-05,22208,4831,0.2175342219020173,3.02799119204663,3.02799119204663,45082.41139592693,9.331900516648092,0.3800455392258332,42720.700101086586,8.843034589336904,-9.624854774100863,0.6949628901780195,2361.7112948403446,0.48886592731118705,True
6,1,2,6_1,0.85,4.034861200774693e-05,22208,4831,0.2175342219020173,3.02799119204663,3.02799119204663,45082.41139592693,9.331900516648092,0.3800455392258332,42720.700101086586,8.843034589336904,-9.624854774100863,0.6949628901780195,2361.7112948403446,0.48886592731118705,True
6,1,2,6_1,0.9,5.043576500968367e-05,22208,2995,0.1348613112391931,2.747532277391542,2.747532277391542,26597.933646012556,8.880779180638584,0.28647746243739564,25334.05715077709,8.458783689741933,-9.322574515073008,0.7339194830090696,1263.876495235465,0.4219954908966494,True
6,1,2,6_1,0.95,9.07843770174306e-05,22208,1125,0.050657420749279536,2.480084066911136,2.480084066911136,9026.420553474727,8.02348493642198,0.13866666666666666,8626.3719684808,7.667886194205156,-8.631386048292146,0.7890435481308029,400.04858499392685,0.35559874221682386,True
6,2,1,6_2,0.7,1.0211062665291577e-05,73875,34161,0.4624162436548223,3.6199206815895058,3.6199206815895058,378281.55846235435,11.073491948782365,0.35520037469629107,363391.08131553634,10.63760081132099,-11.11034790567012,0.4991478171525192,14890.477146818012,0.4358911374613744,True
6,2,1,6_2,0.75,1.276382833161447e-05,73875,22027,0.29816582064297803,3.711428737449887,3.711428737449887,240040.5927570738,10.897561754077897,0.3442139192808826,229513.21502385207,10.419631135599586,-10.900086048721233,0.5117932531160949,10527.377733221743,0.4779306184783104,True
6,2,1,6_2,0.8,1.276382833161447e-05,73875,22027,0.29816582064297803,3.711428737449887,3.711428737449887,240040.5927570738,10.897561754077897,0.3442139192808826,229513.21502385207,10.419631135599586,-10.900086048721233,0.5117932531160949,10527.377733221743,0.4779306184783104,True
6,2,1,6_2,0.85,1.5316593997937365e-05,73875,14445,0.19553299492385787,3.6310869304812328,3.6310869304812328,154184.4815146767,10.673899724103615,0.3167878158532364,147057.5516658837,10.180515864720228,-10.706502681739435,0.5390264072201343,7126.929848793021,0.4933838593833867,True
6,2,1,6_2,0.9,1.786935966426026e-05,73875,9869,0.13359052453468698,3.48663743550744,3.48663743550744,103044.25148682063,10.441204933308404,0.29384942750025334,98154.2156551585,9.94571037138094,-10.530273562987803,0.5720464725594553,4890.035831662128,0.49549456192746255,True
6,2,1,6_2,0.95,2.552765666322894e-05,73875,4020,0.05441624365482234,3.010381118284009,3.010381118284009,39302.15033368183,9.77665431186115,0.1947761194029851,37480.85116168904,9.323594816340558,-10.0783299966775,0.6665647571937614,1821.2991719927886,0.45305949552059416,True
6,2,2,6_2,0.7,1.1207621182404034e-05,68152,30658,0.4498473999295692,3.680977036578571,3.680977036578571,337608.9463620251,11.012099496445467,0.36567943114358403,323762.1805307592,10.560446882730746,-11.025918202473168,0.49876795134707014,13846.76583126589,0.4516526137147201,True
6,2,2,6_2,0.75,1.4009526478005044e-05,68152,19447,0.28534745862190397,3.740592570972199,3.740592570972199,210398.3097911151,10.819062569605343,0.3498225947446907,200856.55162207174,10.328408064075267,-10.81088840580947,0.515499629670491,9541.758169043373,0.4906545055300752,True
6,2,2,6_2,0.8,1.4009526478005044e-05,68152,19447,0.28534745862190397,3.740592570972199,3.740592570972199,210398.3097911151,10.819062569605343,0.3498225947446907,200856.55162207174,10.328408064075267,-10.81088840580947,0.515499629670491,9541.758169043373,0.4906545055300752,True
6,2,2,6_2,0.85,1.681143177360605e-05,68152,12644,0.18552647024298627,3.63931504565975,3.63931504565975,133837.81081562542,10.585084689625546,0.32331540651692503,127449.30325796123,10.079824680319616,-10.614565258532533,0.5463913791382815,6388.507557664183,0.5052600093059303,True
6,2,2,6_2,0.9,1.961333706920706e-05,68152,8556,0.12554290409672497,3.464481861320906,3.464481861320906,88430.68810082198,10.335517543340577,0.2898550724637681,84130.8398821655,9.832963988097884,-10.433535956187772,0.5829488624430192,4299.84821865648,0.5025535552426929,True
6,2,2,6_2,0.95,2.8019052956010088e-05,68152,3479,0.05104765817584223,2.9711139071341304,2.9711139071341304,33585.90864414896,9.653897282020397,0.20465651049152056,31995.115119212205,9.196641310495028,-9.97529846397522,0.683902041329661,1590.7935249367583,0.4572559715253689,True
6,3,1,6_3,0.7,3.7172878667724025e-05,16061,6714,0.418031255837121,3.560738476867522,3.560738476867522,65459.582919400855,9.749714465207157,0.5074471254095919,61299.09256185159,9.130040596045813,-9.809418780788068,0.660380138924452,4160.490357549264,0.6196738691613441,True
6,3,1,6_3,0.75,3.7172878667724025e-05,16061,6714,0.418031255837121,3.560738476867522,3.560738476867522,65459.582919400855,9.749714465207157,0.5074471254095919,61299.09256185159,9.130040596045813,-9.809418780788068,0.660380138924452,4160.490357549264,0.6196738691613441,True
6,3,1,6_3,0.8,4.956383822363204e-05,16061,3307,0.20590249673121225,2.9796049764603785,2.9796049764603785,30060.613762571782,9.089995089982395,0.38615058965830057,28313.128953878633,8.561575129688126,-9.40709777201828,0.7526333729436117,1747.4848086931488,0.5284199602942694,True
6,3,1,6_3,0.85,4.956383822363204e-05,16061,3307,0.20590249673121225,2.9796049764603785,2.9796049764603785,30060.613762571782,9.089995089982395,0.38615058965830057,28313.128953878633,8.561575129688126,-9.40709777201828,0.7526333729436117,1747.4848086931488,0.5284199602942694,True
6,3,1,6_3,0.9,6.195479777954004e-05,16061,2030,0.12639312620633833,2.667277325123564,2.667277325123564,17459.049946756757,8.600517215151111,0.28669950738916256,16522.701101393155,8.139261626302046,-9.089325263417265,0.8132274590215952,936.3488453636019,0.461255588849065,True
6,3,1,6_3,0.95,9.912767644726408e-05,16061,907,0.05647219973849698,2.370835371499071,2.370835371499071,7079.171274376546,7.80503999379994,0.15104740904079383,6721.942318877298,7.4111822699859955,-8.48961967956983,0.8995353798011891,357.2289554992476,0.39385772381394446,True
6,3,2,6_3,0.7,3.0123203903967227e-05,20343,8707,0.42800963476380083,3.680465598202423,3.680465598202423,87271.44327774277,10.023135784741331,0.5093602848282991,81844.36573288136,9.399835274248462,-10.037145274635447,0.6340266645178436,5427.077544861415,0.6233005104928695,True
6,3,2,6_3,0.75,3.0123203903967227e-05,20343,8707,0.42800963476380083,3.680465598202423,3.680465598202423,87271.44327774277,10.023135784741331,0.5093602848282991,81844.36573288136,9.399835274248462,-10.037145274635447,0.6340266645178436,5427.077544861415,0.6233005104928695,True
6,3,2,6_3,0.8,4.01642718719563e-05,20343,4272,0.20999852529125498,3.1155443245202283,3.1155443245202283,40153.18279122653,9.399153275099843,0.40426029962546817,37809.19070735638,8.850465989549713,-9.649841131874645,0.7244657403807299,2343.992083870151,0.548687285550129,True
6,3,2,6_3,0.85,4.01642718719563e-05,20343,4272,0.20999852529125498,3.1155443245202283,3.1155443245202283,40153.18279122653,9.399153275099843,0.40426029962546817,37809.19070735638,8.850465989549713,-9.649841131874645,0.7244657403807299,2343.992083870151,0.548687285550129,True
6,3,2,6_3,0.9,5.0205339839945374e-05,20343,2545,0.12510445853610577,2.753433354677642,2.753433354677642,22626.71768058992,8.890655277245548,0.306090373280943,21410.53550270539,8.41278408750703,-9.32907949439703,0.7915410300935403,1216.1821778845333,0.47787118973851994,True
6,3,2,6_3,0.95,8.03285437439126e-05,20343,1061,0.05215553261564174,2.355992455759898,2.355992455759898,8484.235500332148,7.996451932452543,0.15174363807728558,8086.869797354356,7.621931948496094,-8.691918306548708,0.8846965615842902,397.36570297779235,0.374519983956449,True
6,4,1,6_4,0.7,2.8871972051931052e-05,21008,9507,0.45254188880426505,3.2879116600488647,3.2879116600488647,93579.29202321099,9.843198908510676,0.4785947196802356,88330.79982896395,9.291132831488792,-10.015559445857015,0.6729894234312512,5248.492194247039,0.5520660770218827,True
6,4,1,6_4,0.75,2.8871972051931052e-05,21008,9507,0.45254188880426505,3.2879116600488647,3.2879116600488647,93579.29202321099,9.843198908510676,0.4785947196802356,88330.79982896395,9.291132831488792,-10.015559445857015,0.6729894234312512,5248.492194247039,0.5520660770218827,True
6,4,1,6_4,0.8,3.8495962735908074e-05,21008,4957,0.23595773038842346,2.8162314208457317,2.8162314208457317,45659.57271788157,9.211130263845385,0.35303611055073636,43452.83949111587,8.76595511218799,-9.61436655739894,0.7296228038700763,2206.733226765704,0.44517515165739435,True
6,4,1,6_4,0.85,4.811995341988509e-05,21008,3207,0.15265613099771516,2.5926252539500982,2.5926252539500982,28155.22566040496,8.77930329292328,0.24789522918615528,26953.569304552813,8.40460533350571,-9.313919535150093,0.7531013922212201,1201.6563558521484,0.37469795941757045,True
6,4,1,6_4,0.9,5.7743944103862104e-05,21008,2412,0.11481340441736482,2.5325020207162003,2.5325020207162003,20583.6850277693,8.533866097748467,0.22056384742951907,19724.528603070677,8.177665258321177,-9.106964390346095,0.7624492518109581,859.1564246986236,0.35620083942729003,True
6,4,1,6_4,0.95,9.623990683977018e-05,21008,1133,0.053931835491241434,2.418445190448698,2.418445190448698,8943.030168394685,7.893230510498398,0.12444836716681378,8580.074832795272,7.572881582343576,-8.543669175069645,0.7832258685746429,362.95533559941396,0.3203489281548226,True
6,4,2,6_4,0.7,3.152518862571195e-05,20454,9035,0.4417228903881881,3.313371682532074,3.313371682532074,88282.43299255703,9.771160264809854,0.4804648588821251,83301.97603063897,9.219919870574317,-9.93245420163322,0.6648194567120361,4980.456961918069,0.5512403942355362,True
6,4,2,6_4,0.75,3.152518862571195e-05,20454,9035,0.4417228903881881,3.313371682532074,3.313371682532074,88282.43299255703,9.771160264809854,0.4804648588821251,83301.97603063897,9.219919870574317,-9.93245420163322,0.6648194567120361,4980.456961918069,0.5512403942355362,True
6,4,2,6_4,0.8,4.2033584834282594e-05,20454,4694,0.22949056419282293,2.83705602346698,2.83705602346698,42907.18139989019,9.14085671067111,0.35066041755432464,40824.64141319547,8.697196722027156,-9.53269240764296,0.7198148397654996,2082.539986694719,0.4436599886439538,True
6,4,2,6_4,0.85,4.2033584834282594e-05,20454,4694,0.22949056419282293,2.83705602346698,2.83705602346698,42907.18139989019,9.14085671067111,0.35066041755432464,40824.64141319547,8.697196722027156,-9.53269240764296,0.7198148397654996,2082.539986694719,0.4436599886439538,True
6,4,2,6_4,0.9,6.30503772514239e-05,20454,2289,0.11190965092402463,2.5702823642955606,2.5702823642955606,19424.46275212927,8.48600382356019,0.2236784622105723,18589.52812935786,8.121244267958872,-9.034748370501235,0.7531988534489411,834.9346227714123,0.36475955560131595,True
6,4,2,6_4,0.95,0.00010508396208570648,20454,1043,0.05099247091033539,2.410854140357217,2.410854140357217,8131.3903856336565,7.796155690923928,0.12080536912751678,7812.143269457371,7.490070248760663,-8.451960396637439,0.7717509666592096,319.2471161762851,0.3060854421632647,True
6,5,1,6_5,0.7,1.6500107250697128e-05,37091,17244,0.46491062521905585,3.5034370167065054,3.5034370167065054,181585.48367959214,10.530357439085604,0.4985502203665043,171452.07346069324,9.942708968956927,-10.612692844710269,0.646217222368232,10133.410218898905,0.5876484701286769,True
6,5,1,6_5,0.75,1.6500107250697128e-05,37091,17244,0.46491062521905585,3.5034370167065054,3.5034370167065054,181585.48367959214,10.530357439085604,0.4985502203665043,171452.07346069324,9.942708968956927,-10.612692844710269,0.646217222368232,10133.410218898905,0.5876484701286769,True
6,5,1,6_5,0.8,2.2000143000929507e-05,37091,8647,0.23312933056536625,2.9649846542209235,2.9649846542209235,85527.79013849155,9.891036213541291,0.3852203076211403,81288.31710169783,9.40075368355474,-10.215551777807342,0.7186311841829707,4239.473036793715,0.49028252998655203,True
6,5,1,6_5,0.85,2.2000143000929507e-05,37091,8647,0.23312933056536625,2.9649846542209235,2.9649846542209235,85527.79013849155,9.891036213541291,0.3852203076211403,81288.31710169783,9.40075368355474,-10.215551777807342,0.7186311841829707,4239.473036793715,0.49028252998655203,True
6,5,1,6_5,0.9,3.3000214501394256e-05,37091,3837,0.10344827586206896,2.5258012272099193,2.5258012272099193,34863.4531792413,9.086122798864036,0.21214490487359916,33459.00204988174,8.720094357540198,-9.66360313188448,0.7764550559667939,1404.4511293595642,0.36602844132383744,True
6,5,1,6_5,0.95,4.950032175209139e-05,37091,2077,0.05599741177104958,2.4094530514924446,2.4094530514924446,17752.61339803083,8.547238034680227,0.1386615310544054,17062.75592015587,8.215096735751501,-9.204036312288377,0.8012662346543092,689.8574778749608,0.33214129892872446,True
6,5,2,6_5,0.7,1.8515432613083006e-05,34081,15318,0.44945864264546226,3.496595191945729,3.496595191945729,159480.1148914321,10.41128834648336,0.4981068024546285,150512.5171639057,9.825859587668475,-10.496360466091266,0.646000831511802,8967.597727526416,0.5854287588148854,True
6,5,2,6_5,0.75,1.8515432613083006e-05,34081,15318,0.44945864264546226,3.496595191945729,3.496595191945729,159480.1148914321,10.41128834648336,0.4981068024546285,150512.5171639057,9.825859587668475,-10.496360466091266,0.646000831511802,8967.597727526416,0.5854287588148854,True
6,5,2,6_5,0.8,2.4687243484110674e-05,34081,7688,0.22558023532173352,2.959296989698151,2.959296989698151,75122.6960985568,9.771422489406453,0.37421956295525494,71380.87747934449,9.284713511881437,-10.09883675923006,0.7171101648025725,3741.8186192123103,0.48670897752501435,True
6,5,2,6_5,0.85,2.4687243484110674e-05,34081,7688,0.22558023532173352,2.959296989698151,2.959296989698151,75122.6960985568,9.771422489406453,0.37421956295525494,71380.87747934449,9.284713511881437,-10.09883675923006,0.7171101648025725,3741.8186192123103,0.48670897752501435,True
6,5,2,6_5,0.9,3.085905435513834e-05,34081,4811,0.14116369824829084,2.6878849475215616,2.6878849475215616,44824.56399338234,9.317099146410797,0.2951569320307628,42807.430997188574,8.89782394454138,-9.793622911611173,0.7568675592825228,2017.1329961937663,0.41927520186941725,True
6,5,2,6_5,0.95,5.554629783924901e-05,34081,1839,0.05395968428156451,2.4008581071056714,2.4008581071056714,15487.194588464215,8.421530499436768,0.13159325720500273,14888.102371322631,8.095759853900288,-9.084445516935755,0.7989775165551383,599.0922171415841,0.3257706455364786,True
6,6,1,6_6,0.7,5.731436355264993e-06,93461,51949,0.5558361241587401,3.53542280727387,3.53542280727387,602893.7694860103,11.60549326235366,0.46553350401355176,573262.8019155833,11.035107546162262,-11.675132851338834,0.6229419939255363,29630.96757042699,0.5703857161913991,True
6,6,1,6_6,0.75,7.641915140353324e-06,93461,27765,0.29707578562181014,3.2208816031061134,3.2208816031061134,309010.42616789043,11.129494909702519,0.4073473797947056,293850.86707197723,10.583499624418414,-11.331590674132753,0.6874216536450494,15159.559095913195,0.5459952852841057,True
6,6,1,6_6,0.8,7.641915140353324e-06,93461,27765,0.29707578562181014,3.2208816031061134,3.2208816031061134,309010.42616789043,11.129494909702519,0.4073473797947056,293850.86707197723,10.583499624418414,-11.331590674132753,0.6874216536450494,15159.559095913195,0.5459952852841057,True
6,6,1,6_6,0.85,9.552393925441655e-06,93461,16455,0.17606274274831213,2.863540810917566,2.863540810917566,175156.63338507473,10.644584222733195,0.3245214220601641,167211.74211706602,10.161758864604439,-11.022105882892237,0.7498114862633134,7944.891268008709,0.48282535812875776,True
6,6,1,6_6,0.9,1.1462872710529986e-05,93461,11115,0.11892661109981703,2.633727346885221,2.633727346885221,113986.14880896537,10.255164085377002,0.25838956365272153,109223.38986878461,9.826665755176304,-10.764299965233612,0.7921643476201017,4762.758940180764,0.4284983302006985,True
6,6,1,6_6,0.95,1.719430906579498e-05,93461,5456,0.05837729106258226,2.3598964821938226,2.3598964821938226,52066.556650305865,9.542990588399169,0.1436950146627566,50181.52011613826,9.197492689908039,-10.235582007582137,0.8461503885448283,1885.036534167608,0.3454978984911305,True
6,6,2,6_6,0.7,6.549485456048859e-06,109950,34564,0.31436107321509776,3.2559313876630886,3.2559313876630886,390794.7930812811,11.306411094817761,0.40140030089110057,372186.611860864,10.768042236455965,-11.49284817491435,0.6695687282953633,18608.181220417144,0.5383688583617968,True
6,6,2,6_6,0.75,6.549485456048859e-06,109950,34564,0.31436107321509776,3.2559313876630886,3.2559313876630886,390794.7930812811,11.306411094817761,0.40140030089110057,372186.611860864,10.768042236455965,-11.49284817491435,0.6695687282953633,18608.181220417144,0.5383688583617968,True
6,6,2,6_6,0.8,6.549485456048859e-06,109950,34564,0.31436107321509776,3.2559313876630886,3.2559313876630886,390794.7930812811,11.306411094817761,0.40140030089110057,372186.611860864,10.768042236455965,-11.49284817491435,0.6695687282953633,18608.181220417144,0.5383688583617968,True
6,6,2,6_6,0.85,8.186856820061074e-06,109950,20690,0.18817644383810822,2.9328233407754976,2.9328233407754976,224581.3525440045,10.854584463219163,0.3303528274528758,214504.81959849878,10.367560154591532,-11.195602658387454,0.7272131431508143,10076.532945505722,0.48702430862763274,True
6,6,2,6_6,0.9,9.824228184073288e-06,109950,13855,0.1260118235561619,2.694079511539533,2.694079511539533,145027.3153921034,10.467507426351743,0.2626488632262721,139016.01317611328,10.033635018124379,-10.940367894069002,0.7697627866999138,6011.302215990116,0.4338724082273631,True
6,6,2,6_6,0.95,1.637371364012215e-05,109950,5665,0.05152341973624375,2.365312967721548,2.365312967721548,54377.11259761501,9.598784218466903,0.12797881729920565,52455.80299581534,9.259629831564933,-10.28740053572862,0.8352485886659856,1921.309601799665,0.33915438690197086,True
7,1,1,7_1,0.7,9.86558145270687e-06,75963,33657,0.4430709687611074,3.409872933232402,3.409872933232402,369926.53933537006,10.99107286256559,0.3478919689811926,355893.5557942962,10.5741318535311,-11.11149884125286,0.5282977937665368,14032.98354107386,0.4169410090344909,True
7,1,1,7_1,0.75,1.2331976815883586e-05,75963,21948,0.28893013704040127,3.420181355912051,3.420181355912051,236466.98886967462,10.773965230074477,0.31447056679424096,227030.0723475942,10.343998193347648,-10.890122752254253,0.5358406576871397,9436.916522080428,0.42996703672682834,True
7,1,1,7_1,0.8,1.2331976815883586e-05,75963,21948,0.28893013704040127,3.420181355912051,3.420181355912051,236466.98886967462,10.773965230074477,0.31447056679424096,227030.0723475942,10.343998193347648,-10.890122752254253,0.5358406576871397,9436.916522080428,0.42996703672682834,True
7,1,1,7_1,0.85,1.4798372179060304e-05,75963,15046,0.19807011308136857,3.378614264544984,3.378614264544984,158992.56551026012,10.56709859831584,0.2899774026319287,152393.55875592615,10.128509820279552,-10.700580521988842,0.5519009978369561,6599.006754333968,0.4385887780362866,True
7,1,1,7_1,0.9,1.973116290541374e-05,75963,7832,0.10310282637599884,3.155840306860174,3.155840306860174,79397.96225399786,10.137635629979298,0.2355720122574055,76113.10873761756,9.718221238204489,-10.369455048850119,0.5926619779266089,3284.8535163803026,0.4194143917748088,True
7,1,1,7_1,0.95,2.713034899494389e-05,75963,3864,0.05086686939694325,2.8766262666245175,2.8766262666245175,37138.689328650114,9.611462041576116,0.161231884057971,35694.156958317646,9.237618260434173,-9.981986415877893,0.6383327197327892,1444.5323703324684,0.37384378114194317,True
7,1,2,7_1,0.7,1.0064898465304282e-05,86710,29124,0.33587821473878443,3.3709826051490066,3.3709826051490066,318849.4062015943,10.947994993874271,0.3018129377832715,306943.74452828645,10.539202874889659,-11.08469052332192,0.5308047850453158,11905.661673307826,0.40879211898461154,True
7,1,2,7_1,0.75,1.0064898465304282e-05,86710,29124,0.33587821473878443,3.3709826051490066,3.3709826051490066,318849.4062015943,10.947994993874271,0.3018129377832715,306943.74452828645,10.539202874889659,-11.08469052332192,0.5308047850453158,11905.661673307826,0.40879211898461154,True
7,1,2,7_1,0.8,1.2077878158365139e-05,86710,20334,0.2345058240110714,3.370983389658784,3.370983389658784,218909.21323538153,10.7656739075136,0.28405626045047705,210305.79309161942,10.342568756349927,-10.902369106081704,0.5416760670907921,8603.420143762109,0.4231051511636721,True
7,1,2,7_1,0.85,1.4090857851425995e-05,86710,14558,0.16789297658862876,3.299092837257968,3.299092837257968,153842.3174029133,10.567544814048173,0.25827723588405,147696.12162581892,10.145357990508238,-10.735030187500033,0.5578959576638488,6146.19577709437,0.42218682353993475,True
7,1,2,7_1,0.9,1.610383754448685e-05,86710,10798,0.1245300426709722,3.2080938375556043,3.2080938375556043,112036.84401879026,10.375703280125046,0.23078347842192998,107553.72627085655,9.960522899690364,-10.583573653720311,0.5751646985651544,4483.117747933706,0.41518038043468286,True
7,1,2,7_1,0.95,2.4155756316730277e-05,86710,4426,0.05104370891477338,2.896208864793037,2.896208864793037,43124.62629374722,9.743476342916226,0.14301852688657932,41474.564295345546,9.370665227145402,-10.103619784394828,0.6308017612439561,1650.061998401674,0.37281111577082554,True
7,2,1,7_2,0.7,7.259663649412175e-06,130561,40036,0.30664593561630193,3.1826056647851986,3.1826056647851986,446622.7396143937,11.155528514696615,0.20646418223598761,433867.35022014275,10.836930518037335,-11.375009092573277,0.5074397526256752,12755.389394250931,0.3185979966592799,True
