bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,1127,0.15304162641697022,0.3088447534655017,0.4578932314879528,0.20966621144247993,0.5249485322382257,0.10483310572123997,0.26247426611911284,0.04769254087158327,rational_saturating,1,TT,unweighted,,20,200
0,-11.58772311199863,-10.31672409080351,-10.476217830474514,1126,-0.044621326715973686,0.21682968323254861,0.32147168836057655,0.10334404641739965,0.11986611956672613,0.051672023208699826,0.059933059783363066,0.02350755576536369,hinge_plateau_smooth,1,TT,unweighted,,20,200
1,-10.31672409080351,-10.106613415412077,-10.2034213248372,1128,-0.05325506073270722,0.2532018708729712,0.37539709375626706,0.14092297800065157,0.14901407498262847,0.07046148900032578,0.07450703749131424,0.03205559370678639,hinge_plateau_smooth,1,TT,unweighted,,20,200
2,-10.106613415412077,-9.923598126784777,-10.01172309807858,1125,0.016991571427896646,0.2881039781224012,0.427142957964272,0.18245110653846783,0.15931670433384726,0.09122555326923391,0.07965835216692363,0.04150195110497651,hinge_plateau_smooth,1,TT,unweighted,,20,200
3,-9.923598126784777,-9.76136389416373,-9.833903241897689,1129,0.040552655573945995,0.2743071083840133,0.40668771889013805,0.16539490069606394,0.16512820092714264,0.08269745034803197,0.08256410046357132,0.03762219485499941,hinge_plateau_smooth,1,TT,unweighted,,20,200
4,-9.76136389416373,-9.637571961330098,-9.699772097616384,1127,0.008751810814854433,0.2706259984944098,0.401230105367812,0.16098559745346552,0.16625476242912013,0.08049279872673276,0.08312738121456006,0.03661921553054816,hinge_plateau_smooth,1,TT,unweighted,,20,200
5,-9.637571961330098,-9.522506060380522,-9.57754903160922,1123,0.033776818773855216,0.2682834052936918,0.39775697668842747,0.15821061250431823,0.17730886280520333,0.07910530625215911,0.08865443140260167,0.035987992777989655,hinge_plateau_smooth,1,TT,unweighted,,20,200
6,-9.522506060380522,-9.416468954511826,-9.472293613794292,1126,0.015821546839078826,0.2957680604713919,0.43850572645488567,0.192287272133727,0.21914529464517069,0.0961436360668635,0.10957264732258534,0.04373937279750448,hinge_plateau_smooth,1,TT,unweighted,,20,200
7,-9.416468954511826,-9.317607578541894,-9.367159742312566,1131,0.021066448968454155,0.29396284079072277,0.43582930775632556,0.18994718549935793,0.2240905337194999,0.09497359274967897,0.11204526685974996,0.04320707588287591,hinge_plateau_smooth,1,TT,unweighted,,20,200
8,-9.317607578541894,-9.214392806980074,-9.26641665828837,1127,-0.023825197913114243,0.3217749875719491,0.47706359657417174,0.2275896751762841,0.2247591814491131,0.11379483758814204,0.11237959072455656,0.051769571313464005,hinge_plateau_smooth,1,TT,unweighted,,20,200
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,1124,-0.004829027767341575,0.31235105213464814,0.4630916698948293,0.21445389472598156,0.23780648339379873,0.10722694736299078,0.11890324169689936,0.04878158988481084,hinge_plateau_smooth,1,TT,unweighted,,20,200
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,1130,-0.014021026659379918,0.33660547464331697,0.4990512767061817,0.24905217678206995,0.2482022431731692,0.12452608839103498,0.1241011215865846,0.05665162277992635,hinge_plateau_smooth,1,TT,unweighted,,20,200
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,1127,-0.0010046768096863279,0.3023684039669119,0.4482913957213435,0.20096517547779022,0.25052191872618795,0.10048258773889511,0.12526095936309398,0.04571332585874881,hinge_plateau_smooth,1,TT,unweighted,,20,200
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,1127,-0.009842296597872141,0.3049318132011515,0.45209190625202716,0.2043870916985917,0.22815525594162142,0.10219354584929585,0.11407762797081071,0.04649170535107097,hinge_plateau_smooth,1,TT,unweighted,,20,200
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,1126,0.012026949308090215,0.32859652423210384,0.4871772068265171,0.23734163085128704,0.24698012026648125,0.11867081542564352,0.12349006013324063,0.0539878378687098,hinge_plateau_smooth,1,TT,unweighted,,20,200
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,1127,0.020887776537421826,0.3309416113634407,0.49065403300743715,0.24074138010646323,0.25146197701082545,0.12037069005323162,0.12573098850541273,0.05476117506591531,hinge_plateau_smooth,1,TT,unweighted,,20,200
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,1127,0.017069858333988636,0.3122071734982841,0.46287835542855593,0.21425637192424454,0.24341262978442907,0.10712818596212227,0.12170631489221453,0.04873665959189383,hinge_plateau_smooth,1,TT,unweighted,,20,200
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,1127,0.022231102828762672,0.31713019476368487,0.47017722675663914,0.22106662456056406,0.2371580120350798,0.11053331228028203,0.1185790060175399,0.05028578021542635,hinge_plateau_smooth,1,TT,unweighted,,20,200
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,1127,0.04014583170233993,0.3018836152846273,0.44757264802098845,0.2003212752565196,0.22891707463834687,0.1001606376282598,0.11445853731917344,0.045566858588658436,hinge_plateau_smooth,1,TT,unweighted,,20,200
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,1127,-0.014075698011356219,0.3102621205532901,0.4599946199323079,0.2115950503666684,0.2868133354769188,0.1057975251833342,0.1434066677384594,0.048131291725112164,hinge_plateau_smooth,1,TT,unweighted,,20,200
19,-6.956377852943385,-3.039465617682323,-6.165021289013288,1127,0.04243600942008917,0.30929667552031803,0.4585632511264235,0.21028025528363534,0.5266477052472491,0.10514012764181767,0.26332385262362457,0.04783221674396045,hinge_plateau_smooth,1,TT,unweighted,,20,200
